REGION,TECHNOLOGY,YEAR,VALUE
REGION1,UKGO00X00,2056,3.252953283
REGION1,UKGO00X00,2057,3.350541881
REGION1,UKGO00X00,2058,3.451058138
REGION1,UKGO00X00,2059,3.554589882
REGION1,UKGO00X00,2060,3.661227578
REGION1,UKOI00X00,2015,2017.995732
REGION1,UKOI00X00,2016,1957.42111
REGION1,UKOI00X00,2017,1896.846487
REGION1,UKOI00X00,2018,1836.271865
REGION1,UKOI00X00,2019,1775.697242
REGION1,UKOI00X00,2020,1715.12262
REGION1,UKOI00X00,2021,1648.778587
REGION1,UKOI00X00,2022,1582.434554
REGION1,UKOI00X00,2023,1516.090522
REGION1,UKOI00X00,2024,1449.746489
REGION1,UKOI00X00,2025,1383.402456
REGION1,UKOI00X00,2026,1328.178564
REGION1,UKOI00X00,2027,1272.954672
REGION1,UKOI00X00,2028,1217.73078
REGION1,UKOI00X00,2029,1162.506888
REGION1,UKOI00X00,2030,1107.282996
REGION1,UKOI00X00,2031,1054.755403
REGION1,UKOI00X00,2032,1002.22781
REGION1,UKOI00X00,2033,949.7002176
REGION1,UKOI00X00,2034,897.1726248
REGION1,UKOI00X00,2035,844.645032
REGION1,UKOI00X00,2036,795.6762192
REGION1,UKOI00X00,2037,746.7074064
REGION1,UKOI00X00,2038,697.7385936
REGION1,UKOI00X00,2039,648.7697808
REGION1,UKOI00X00,2040,599.800968
REGION1,UKOI00X00,2041,547.9600104
REGION1,UKOI00X00,2042,496.1190528
REGION1,UKOI00X00,2043,444.2780952
REGION1,UKOI00X00,2044,392.4371376
REGION1,UKOI00X00,2045,340.59618
REGION1,UKOI00X00,2046,297.1958112
REGION1,UKOI00X00,2047,253.7954424
REGION1,UKOI00X00,2048,210.3950736
REGION1,UKOI00X00,2049,166.9947
REGION1,UKOI00X00,2050,123.594336
REGION1,UKOI00X00,2051,98.8754688
REGION1,UKOI00X00,2052,79.10037504
REGION1,UKOI00X00,2053,63.28030003
REGION1,UKOI00X00,2054,50.62424003
REGION1,UKOI00X00,2055,40.49939202
REGION1,UKOI00X00,2056,32.39951362
REGION1,UKOI00X00,2057,25.91961089
REGION1,UKOI00X00,2058,20.73568871
REGION1,UKOI00X00,2059,16.58855097
REGION1,UKOI00X00,2060,13.27084078
REGION1,UKWS00X00,2015,104.7209743
REGION1,UKWS00X00,2016,119.9104125
REGION1,UKWS00X00,2017,135.0998508
REGION1,UKWS00X00,2018,150.2892891
REGION1,UKWS00X00,2019,165.4787273
REGION1,UKWS00X00,2020,180.6681656
REGION1,UKWS00X00,2021,182.7161911
REGION1,UKWS00X00,2022,184.7642167
REGION1,UKWS00X00,2023,186.8122422
REGION1,UKWS00X00,2024,188.8602678
REGION1,UKWS00X00,2025,190.9082934
REGION1,UKWS00X00,2026,192.4566453
REGION1,UKWS00X00,2027,194.0049972
REGION1,UKWS00X00,2028,195.5533491
REGION1,UKWS00X00,2029,197.101701
REGION1,UKWS00X00,2030,198.6500529
REGION1,UKWS00X00,2031,197.8022364
REGION1,UKWS00X00,2032,196.9544198
REGION1,UKWS00X00,2033,196.1066033
REGION1,UKWS00X00,2034,195.2587868
REGION1,UKWS00X00,2035,194.4109702
REGION1,UKWS00X00,2036,191.8682324
REGION1,UKWS00X00,2037,189.3254945
REGION1,UKWS00X00,2038,186.7827567
REGION1,UKWS00X00,2039,184.2400189
REGION1,UKWS00X00,2040,181.697281
REGION1,UKWS00X00,2041,173.6588448
REGION1,UKWS00X00,2042,165.6204086
REGION1,UKWS00X00,2043,157.5819724
REGION1,UKWS00X00,2044,149.5435362
REGION1,UKWS00X00,2045,141.5051001
REGION1,UKWS00X00,2046,139.5769007
REGION1,UKWS00X00,2047,137.6487014
REGION1,UKWS00X00,2048,135.720502
REGION1,UKWS00X00,2049,133.7923
REGION1,UKWS00X00,2050,131.8641034
REGION1,UKWS00X00,2051,129.8861418
REGION1,UKWS00X00,2052,127.9378497
REGION1,UKWS00X00,2053,126.0187819
REGION1,UKWS00X00,2054,124.1285002
REGION1,UKWS00X00,2055,122.2665727
REGION1,UKWS00X00,2056,120.4325741
REGION1,UKWS00X00,2057,118.6260855
REGION1,UKWS00X00,2058,116.8466942
REGION1,UKWS00X00,2059,115.0939938
REGION1,UKWS00X00,2060,113.3675839
REGION1,ATCOCHPH3,2015,23.92131747
REGION1,ATCOCHPH3,2016,0
REGION1,ATCOCHPH3,2017,0
REGION1,ATCOCHPH3,2018,0
REGION1,ATCOCHPH3,2019,0
REGION1,ATCOCHPH3,2020,0
REGION1,ATCOCHPH3,2021,0
REGION1,ATCOCHPH3,2022,0
REGION1,ATCOCHPH3,2023,0
REGION1,ATCOCHPH3,2024,0
REGION1,ATCOCHPH3,2025,0
REGION1,ATCOCHPH3,2026,0
REGION1,ATCOCHPH3,2027,0
REGION1,ATCOCHPH3,2028,0
REGION1,ATCOCHPH3,2029,0
REGION1,ATCOCHPH3,2030,0
REGION1,ATCOCHPH3,2031,0
REGION1,ATCOCHPH3,2032,0
REGION1,ATCOCHPH3,2033,0
REGION1,ATCOCHPH3,2034,0
REGION1,ATCOCHPH3,2035,0
REGION1,ATCOCHPH3,2036,0
REGION1,ATCOCHPH3,2037,0
REGION1,ATCOCHPH3,2038,0
REGION1,ATCOCHPH3,2039,0
REGION1,ATCOCHPH3,2040,0
REGION1,ATCOCHPH3,2041,0
REGION1,ATCOCHPH3,2042,0
REGION1,ATCOCHPH3,2043,0
REGION1,ATCOCHPH3,2044,0
REGION1,ATCOCHPH3,2045,0
REGION1,ATCOCHPH3,2046,0
REGION1,ATCOCHPH3,2047,0
REGION1,ATCOCHPH3,2048,0
REGION1,ATCOCHPH3,2049,0
REGION1,ATCOCHPH3,2050,0
REGION1,ATCOCHPH3,2051,0
REGION1,ATCOCHPH3,2052,0
REGION1,ATCOCHPH3,2053,0
REGION1,ATCOCHPH3,2054,0
REGION1,ATCOCHPH3,2055,0
REGION1,ATCOCHPH3,2056,0
REGION1,ATCOCHPH3,2057,0
REGION1,ATCOCHPH3,2058,0
REGION1,ATCOCHPH3,2059,0
REGION1,ATCOCHPH3,2060,0
REGION1,ATCOSTPH1,2015,9999999
REGION1,ATCOSTPH1,2016,9999999
REGION1,ATCOSTPH1,2017,9999999
REGION1,ATCOSTPH1,2018,9999999
REGION1,ATCOSTPH1,2019,9999999
REGION1,ATCOSTPH1,2020,9999999
REGION1,ATCOSTPH1,2021,0
REGION1,ATCOSTPH1,2022,0
REGION1,ATCOSTPH1,2023,0
REGION1,ATCOSTPH1,2024,0
REGION1,ATCOSTPH1,2025,0
REGION1,ATCOSTPH1,2026,0
REGION1,ATCOSTPH1,2027,0
REGION1,ATCOSTPH1,2028,0
REGION1,ATCOSTPH1,2029,0
REGION1,ATCOSTPH1,2030,0
REGION1,ATCOSTPH1,2031,0
REGION1,ATCOSTPH1,2032,0
REGION1,ATCOSTPH1,2033,0
REGION1,ATCOSTPH1,2034,0
REGION1,ATCOSTPH1,2035,0
REGION1,ATCOSTPH1,2036,0
REGION1,ATCOSTPH1,2037,0
REGION1,ATCOSTPH1,2038,0
REGION1,ATCOSTPH1,2039,0
REGION1,ATCOSTPH1,2040,0
REGION1,ATCOSTPH1,2041,0
REGION1,ATCOSTPH1,2042,0
REGION1,ATCOSTPH1,2043,0
REGION1,ATCOSTPH1,2044,0
REGION1,ATCOSTPH1,2045,0
REGION1,ATCOSTPH1,2046,0
REGION1,ATCOSTPH1,2047,0
REGION1,ATCOSTPH1,2048,0
REGION1,ATCOSTPH1,2049,0
REGION1,ATCOSTPH1,2050,0
REGION1,ATCOSTPH1,2051,0
REGION1,ATCOSTPH1,2052,0
REGION1,ATCOSTPH1,2053,0
REGION1,ATCOSTPH1,2054,0
REGION1,ATCOSTPH1,2055,0
REGION1,ATCOSTPH1,2056,0
REGION1,ATCOSTPH1,2057,0
REGION1,ATCOSTPH1,2058,0
REGION1,ATCOSTPH1,2059,0
REGION1,ATCOSTPH1,2060,0
REGION1,ATCOSTPH3,2015,17.63997588
REGION1,ATCOSTPH3,2016,17.63997561
REGION1,ATCOSTPH3,2017,17.63997391
REGION1,ATCOSTPH3,2018,17.63997507
REGION1,ATCOSTPH3,2019,17.63997614
REGION1,ATCOSTPH3,2020,14.51160725
REGION1,ATCOSTPH3,2021,0
REGION1,ATCOSTPH3,2022,0
REGION1,ATCOSTPH3,2023,0
REGION1,ATCOSTPH3,2024,0
REGION1,ATCOSTPH3,2025,0
REGION1,ATCOSTPH3,2026,0
REGION1,ATCOSTPH3,2027,0
REGION1,ATCOSTPH3,2028,0
REGION1,ATCOSTPH3,2029,0
REGION1,ATCOSTPH3,2030,0
REGION1,ATCOSTPH3,2031,0
REGION1,ATCOSTPH3,2032,0
REGION1,ATCOSTPH3,2033,0
REGION1,ATCOSTPH3,2034,0
REGION1,ATCOSTPH3,2035,0
REGION1,ATCOSTPH3,2036,0
REGION1,ATCOSTPH3,2037,0
REGION1,ATCOSTPH3,2038,0
REGION1,ATCOSTPH3,2039,0
REGION1,ATCOSTPH3,2040,0
REGION1,ATCOSTPH3,2041,0
REGION1,ATCOSTPH3,2042,0
REGION1,ATCOSTPH3,2043,0
REGION1,ATCOSTPH3,2044,0
REGION1,ATCOSTPH3,2045,0
REGION1,ATCOSTPH3,2046,0
REGION1,ATCOSTPH3,2047,0
REGION1,ATCOSTPH3,2048,0
REGION1,ATCOSTPH3,2049,0
REGION1,ATCOSTPH3,2050,0
REGION1,ATCOSTPH3,2051,0
REGION1,ATCOSTPH3,2052,0
REGION1,ATCOSTPH3,2053,0
REGION1,ATCOSTPH3,2054,0
REGION1,ATCOSTPH3,2055,0
REGION1,ATCOSTPH3,2056,0
REGION1,ATCOSTPH3,2057,0
REGION1,ATCOSTPH3,2058,0
REGION1,ATCOSTPH3,2059,0
REGION1,ATCOSTPH3,2060,0
REGION1,BECOCHPH3,2015,9999999
REGION1,BECOCHPH3,2016,9999999
REGION1,BECOCHPH3,2017,0
REGION1,BECOCHPH3,2018,0
REGION1,BECOCHPH3,2019,0
REGION1,BECOCHPH3,2020,0
REGION1,BECOCHPH3,2021,0
REGION1,BECOCHPH3,2022,0
REGION1,BECOCHPH3,2023,0
REGION1,BECOCHPH3,2024,0
REGION1,BECOCHPH3,2025,0
REGION1,BECOCHPH3,2026,0
REGION1,BECOCHPH3,2027,0
REGION1,BECOCHPH3,2028,0
REGION1,BECOCHPH3,2029,0
REGION1,BECOCHPH3,2030,0
REGION1,BECOCHPH3,2031,0
REGION1,BECOCHPH3,2032,0
REGION1,BECOCHPH3,2033,0
REGION1,BECOCHPH3,2034,0
REGION1,BECOCHPH3,2035,0
REGION1,BECOCHPH3,2036,0
REGION1,BECOCHPH3,2037,0
REGION1,BECOCHPH3,2038,0
REGION1,BECOCHPH3,2039,0
REGION1,BECOCHPH3,2040,0
REGION1,BECOCHPH3,2041,0
REGION1,BECOCHPH3,2042,0
REGION1,BECOCHPH3,2043,0
REGION1,BECOCHPH3,2044,0
REGION1,BECOCHPH3,2045,0
REGION1,BECOCHPH3,2046,0
REGION1,BECOCHPH3,2047,0
REGION1,BECOCHPH3,2048,0
REGION1,BECOCHPH3,2049,0
REGION1,BECOCHPH3,2050,0
REGION1,BECOCHPH3,2051,0
REGION1,BECOCHPH3,2052,0
REGION1,BECOCHPH3,2053,0
REGION1,BECOCHPH3,2054,0
REGION1,BECOCHPH3,2055,0
REGION1,BECOCHPH3,2056,0
REGION1,BECOCHPH3,2057,0
REGION1,BECOCHPH3,2058,0
REGION1,BECOCHPH3,2059,0
REGION1,BECOCHPH3,2060,0
REGION1,BECOSTPH1,2015,9999999
REGION1,BECOSTPH1,2016,9999999
REGION1,BECOSTPH1,2017,0
REGION1,BECOSTPH1,2018,0
REGION1,BECOSTPH1,2019,0
REGION1,BECOSTPH1,2020,0
REGION1,BECOSTPH1,2021,0
REGION1,BECOSTPH1,2022,0
REGION1,BECOSTPH1,2023,0
REGION1,BECOSTPH1,2024,0
REGION1,BECOSTPH1,2025,0
REGION1,BECOSTPH1,2026,0
REGION1,BECOSTPH1,2027,0
REGION1,BECOSTPH1,2028,0
REGION1,BECOSTPH1,2029,0
REGION1,BECOSTPH1,2030,0
REGION1,BECOSTPH1,2031,0
REGION1,BECOSTPH1,2032,0
REGION1,BECOSTPH1,2033,0
REGION1,BECOSTPH1,2034,0
REGION1,BECOSTPH1,2035,0
REGION1,BECOSTPH1,2036,0
REGION1,BECOSTPH1,2037,0
REGION1,BECOSTPH1,2038,0
REGION1,BECOSTPH1,2039,0
REGION1,BECOSTPH1,2040,0
REGION1,BECOSTPH1,2041,0
REGION1,BECOSTPH1,2042,0
REGION1,BECOSTPH1,2043,0
REGION1,BECOSTPH1,2044,0
REGION1,BECOSTPH1,2045,0
REGION1,BECOSTPH1,2046,0
REGION1,BECOSTPH1,2047,0
REGION1,BECOSTPH1,2048,0
REGION1,BECOSTPH1,2049,0
REGION1,BECOSTPH1,2050,0
REGION1,BECOSTPH1,2051,0
REGION1,BECOSTPH1,2052,0
REGION1,BECOSTPH1,2053,0
REGION1,BECOSTPH1,2054,0
REGION1,BECOSTPH1,2055,0
REGION1,BECOSTPH1,2056,0
REGION1,BECOSTPH1,2057,0
REGION1,BECOSTPH1,2058,0
REGION1,BECOSTPH1,2059,0
REGION1,BECOSTPH1,2060,0
REGION1,BECOSTPH3,2015,9999999
REGION1,BECOSTPH3,2016,9999999
REGION1,BECOSTPH3,2017,0
REGION1,BECOSTPH3,2018,0
REGION1,BECOSTPH3,2019,0
REGION1,BECOSTPH3,2020,0
REGION1,BECOSTPH3,2021,0
REGION1,BECOSTPH3,2022,0
REGION1,BECOSTPH3,2023,0
REGION1,BECOSTPH3,2024,0
REGION1,BECOSTPH3,2025,0
REGION1,BECOSTPH3,2026,0
REGION1,BECOSTPH3,2027,0
REGION1,BECOSTPH3,2028,0
REGION1,BECOSTPH3,2029,0
REGION1,BECOSTPH3,2030,0
REGION1,BECOSTPH3,2031,0
REGION1,BECOSTPH3,2032,0
REGION1,BECOSTPH3,2033,0
REGION1,BECOSTPH3,2034,0
REGION1,BECOSTPH3,2035,0
REGION1,BECOSTPH3,2036,0
REGION1,BECOSTPH3,2037,0
REGION1,BECOSTPH3,2038,0
REGION1,BECOSTPH3,2039,0
REGION1,BECOSTPH3,2040,0
REGION1,BECOSTPH3,2041,0
REGION1,BECOSTPH3,2042,0
REGION1,BECOSTPH3,2043,0
REGION1,BECOSTPH3,2044,0
REGION1,BECOSTPH3,2045,0
REGION1,BECOSTPH3,2046,0
REGION1,BECOSTPH3,2047,0
REGION1,BECOSTPH3,2048,0
REGION1,BECOSTPH3,2049,0
REGION1,BECOSTPH3,2050,0
REGION1,BECOSTPH3,2051,0
REGION1,BECOSTPH3,2052,0
REGION1,BECOSTPH3,2053,0
REGION1,BECOSTPH3,2054,0
REGION1,BECOSTPH3,2055,0
REGION1,BECOSTPH3,2056,0
REGION1,BECOSTPH3,2057,0
REGION1,BECOSTPH3,2058,0
REGION1,BECOSTPH3,2059,0
REGION1,BECOSTPH3,2060,0
REGION1,DKCOSTPH1,2015,9999999
REGION1,DKCOSTPH1,2016,9999999
REGION1,DKCOSTPH1,2017,9999999
REGION1,DKCOSTPH1,2018,9999999
REGION1,DKCOSTPH1,2019,9999999
REGION1,DKCOSTPH1,2020,9999999
REGION1,DKCOSTPH1,2021,9999999
REGION1,DKCOSTPH1,2022,9999999
REGION1,DKCOSTPH1,2023,0
REGION1,DKCOSTPH1,2024,0
REGION1,DKCOSTPH1,2025,0
REGION1,DKCOSTPH1,2026,0
REGION1,DKCOSTPH1,2027,0
REGION1,DKCOSTPH1,2028,0
REGION1,DKCOSTPH1,2029,0
REGION1,DKCOSTPH1,2030,0
REGION1,DKCOSTPH1,2031,0
REGION1,DKCOSTPH1,2032,0
REGION1,DKCOSTPH1,2033,0
REGION1,DKCOSTPH1,2034,0
REGION1,DKCOSTPH1,2035,0
REGION1,DKCOSTPH1,2036,0
REGION1,DKCOSTPH1,2037,0
REGION1,DKCOSTPH1,2038,0
REGION1,DKCOSTPH1,2039,0
REGION1,DKCOSTPH1,2040,0
REGION1,DKCOSTPH1,2041,0
REGION1,DKCOSTPH1,2042,0
REGION1,DKCOSTPH1,2043,0
REGION1,DKCOSTPH1,2044,0
REGION1,DKCOSTPH1,2045,0
REGION1,DKCOSTPH1,2046,0
REGION1,DKCOSTPH1,2047,0
REGION1,DKCOSTPH1,2048,0
REGION1,DKCOSTPH1,2049,0
REGION1,DKCOSTPH1,2050,0
REGION1,DKCOSTPH1,2051,0
REGION1,DKCOSTPH1,2052,0
REGION1,DKCOSTPH1,2053,0
REGION1,DKCOSTPH1,2054,0
REGION1,DKCOSTPH1,2055,0
REGION1,DKCOSTPH1,2056,0
REGION1,DKCOSTPH1,2057,0
REGION1,DKCOSTPH1,2058,0
REGION1,DKCOSTPH1,2059,0
REGION1,DKCOSTPH1,2060,0
REGION1,DKCOSTPH3,2015,9999999
REGION1,DKCOSTPH3,2016,9999999
REGION1,DKCOSTPH3,2017,9999999
REGION1,DKCOSTPH3,2018,9999999
REGION1,DKCOSTPH3,2019,9999999
REGION1,DKCOSTPH3,2020,9999999
REGION1,DKCOSTPH3,2021,9999999
REGION1,DKCOSTPH3,2022,9999999
REGION1,DKCOSTPH3,2023,0
REGION1,DKCOSTPH3,2024,0
REGION1,DKCOSTPH3,2025,0
REGION1,DKCOSTPH3,2026,0
REGION1,DKCOSTPH3,2027,0
REGION1,DKCOSTPH3,2028,0
REGION1,DKCOSTPH3,2029,0
REGION1,DKCOSTPH3,2030,0
REGION1,DKCOSTPH3,2031,0
REGION1,DKCOSTPH3,2032,0
REGION1,DKCOSTPH3,2033,0
REGION1,DKCOSTPH3,2034,0
REGION1,DKCOSTPH3,2035,0
REGION1,DKCOSTPH3,2036,0
REGION1,DKCOSTPH3,2037,0
REGION1,DKCOSTPH3,2038,0
REGION1,DKCOSTPH3,2039,0
REGION1,DKCOSTPH3,2040,0
REGION1,DKCOSTPH3,2041,0
REGION1,DKCOSTPH3,2042,0
REGION1,DKCOSTPH3,2043,0
REGION1,DKCOSTPH3,2044,0
REGION1,DKCOSTPH3,2045,0
REGION1,DKCOSTPH3,2046,0
REGION1,DKCOSTPH3,2047,0
REGION1,DKCOSTPH3,2048,0
REGION1,DKCOSTPH3,2049,0
REGION1,DKCOSTPH3,2050,0
REGION1,DKCOSTPH3,2051,0
REGION1,DKCOSTPH3,2052,0
REGION1,DKCOSTPH3,2053,0
REGION1,DKCOSTPH3,2054,0
REGION1,DKCOSTPH3,2055,0
REGION1,DKCOSTPH3,2056,0
REGION1,DKCOSTPH3,2057,0
REGION1,DKCOSTPH3,2058,0
REGION1,DKCOSTPH3,2059,0
REGION1,DKCOSTPH3,2060,0
REGION1,FICOSTPH1,2015,9999999
REGION1,FICOSTPH1,2016,9999999
REGION1,FICOSTPH1,2017,9999999
REGION1,FICOSTPH1,2018,9999999
REGION1,FICOSTPH1,2019,9999999
REGION1,FICOSTPH1,2020,9999999
REGION1,FICOSTPH1,2021,9999999
REGION1,FICOSTPH1,2022,9999999
REGION1,FICOSTPH1,2023,9999999
REGION1,FICOSTPH1,2024,9999999
REGION1,FICOSTPH1,2025,9999999
REGION1,FICOSTPH1,2026,9999999
REGION1,FICOSTPH1,2027,9999999
REGION1,FICOSTPH1,2028,9999999
REGION1,FICOSTPH1,2029,9999999
REGION1,FICOSTPH1,2030,0
REGION1,FICOSTPH1,2031,0
REGION1,FICOSTPH1,2032,0
REGION1,FICOSTPH1,2033,0
REGION1,FICOSTPH1,2034,0
REGION1,FICOSTPH1,2035,0
REGION1,FICOSTPH1,2036,0
REGION1,FICOSTPH1,2037,0
REGION1,FICOSTPH1,2038,0
REGION1,FICOSTPH1,2039,0
REGION1,FICOSTPH1,2040,0
REGION1,FICOSTPH1,2041,0
REGION1,FICOSTPH1,2042,0
REGION1,FICOSTPH1,2043,0
REGION1,FICOSTPH1,2044,0
REGION1,FICOSTPH1,2045,0
REGION1,FICOSTPH1,2046,0
REGION1,FICOSTPH1,2047,0
REGION1,FICOSTPH1,2048,0
REGION1,FICOSTPH1,2049,0
REGION1,FICOSTPH1,2050,0
REGION1,FICOSTPH1,2051,0
REGION1,FICOSTPH1,2052,0
REGION1,FICOSTPH1,2053,0
REGION1,FICOSTPH1,2054,0
REGION1,FICOSTPH1,2055,0
REGION1,FICOSTPH1,2056,0
REGION1,FICOSTPH1,2057,0
REGION1,FICOSTPH1,2058,0
REGION1,FICOSTPH1,2059,0
REGION1,FICOSTPH1,2060,0
REGION1,FRCOCHPH3,2015,9999999
REGION1,FRCOCHPH3,2016,9999999
REGION1,FRCOCHPH3,2017,9999999
REGION1,FRCOCHPH3,2018,9999999
REGION1,FRCOCHPH3,2019,9999999
REGION1,FRCOCHPH3,2020,9999999
REGION1,FRCOCHPH3,2021,9999999
REGION1,FRCOCHPH3,2022,9999999
REGION1,FRCOCHPH3,2023,0
REGION1,FRCOCHPH3,2024,0
REGION1,FRCOCHPH3,2025,0
REGION1,FRCOCHPH3,2026,0
REGION1,FRCOCHPH3,2027,0
REGION1,FRCOCHPH3,2028,0
REGION1,FRCOCHPH3,2029,0
REGION1,FRCOCHPH3,2030,0
REGION1,FRCOCHPH3,2031,0
REGION1,FRCOCHPH3,2032,0
REGION1,FRCOCHPH3,2033,0
REGION1,FRCOCHPH3,2034,0
REGION1,FRCOCHPH3,2035,0
REGION1,FRCOCHPH3,2036,0
REGION1,FRCOCHPH3,2037,0
REGION1,FRCOCHPH3,2038,0
REGION1,FRCOCHPH3,2039,0
REGION1,FRCOCHPH3,2040,0
REGION1,FRCOCHPH3,2041,0
REGION1,FRCOCHPH3,2042,0
REGION1,FRCOCHPH3,2043,0
REGION1,FRCOCHPH3,2044,0
REGION1,FRCOCHPH3,2045,0
REGION1,FRCOCHPH3,2046,0
REGION1,FRCOCHPH3,2047,0
REGION1,FRCOCHPH3,2048,0
REGION1,FRCOCHPH3,2049,0
REGION1,FRCOCHPH3,2050,0
REGION1,FRCOCHPH3,2051,0
REGION1,FRCOCHPH3,2052,0
REGION1,FRCOCHPH3,2053,0
REGION1,FRCOCHPH3,2054,0
REGION1,FRCOCHPH3,2055,0
REGION1,FRCOCHPH3,2056,0
REGION1,FRCOCHPH3,2057,0
REGION1,FRCOCHPH3,2058,0
REGION1,FRCOCHPH3,2059,0
REGION1,FRCOCHPH3,2060,0
REGION1,FRCOSTPH1,2015,9999999
REGION1,FRCOSTPH1,2016,9999999
REGION1,FRCOSTPH1,2017,9999999
REGION1,FRCOSTPH1,2018,9999999
REGION1,FRCOSTPH1,2019,9999999
REGION1,FRCOSTPH1,2020,9999999
REGION1,FRCOSTPH1,2021,9999999
REGION1,FRCOSTPH1,2022,9999999
REGION1,FRCOSTPH1,2023,0
REGION1,FRCOSTPH1,2024,0
REGION1,FRCOSTPH1,2025,0
REGION1,FRCOSTPH1,2026,0
REGION1,FRCOSTPH1,2027,0
REGION1,FRCOSTPH1,2028,0
REGION1,FRCOSTPH1,2029,0
REGION1,FRCOSTPH1,2030,0
REGION1,FRCOSTPH1,2031,0
REGION1,FRCOSTPH1,2032,0
REGION1,FRCOSTPH1,2033,0
REGION1,FRCOSTPH1,2034,0
REGION1,FRCOSTPH1,2035,0
REGION1,FRCOSTPH1,2036,0
REGION1,FRCOSTPH1,2037,0
REGION1,FRCOSTPH1,2038,0
REGION1,FRCOSTPH1,2039,0
REGION1,FRCOSTPH1,2040,0
REGION1,FRCOSTPH1,2041,0
REGION1,FRCOSTPH1,2042,0
REGION1,FRCOSTPH1,2043,0
REGION1,FRCOSTPH1,2044,0
REGION1,FRCOSTPH1,2045,0
REGION1,FRCOSTPH1,2046,0
REGION1,FRCOSTPH1,2047,0
REGION1,FRCOSTPH1,2048,0
REGION1,FRCOSTPH1,2049,0
REGION1,FRCOSTPH1,2050,0
REGION1,FRCOSTPH1,2051,0
REGION1,FRCOSTPH1,2052,0
REGION1,FRCOSTPH1,2053,0
REGION1,FRCOSTPH1,2054,0
REGION1,FRCOSTPH1,2055,0
REGION1,FRCOSTPH1,2056,0
REGION1,FRCOSTPH1,2057,0
REGION1,FRCOSTPH1,2058,0
REGION1,FRCOSTPH1,2059,0
REGION1,FRCOSTPH1,2060,0
REGION1,FRCOSTPH3,2015,9999999
REGION1,FRCOSTPH3,2016,9999999
REGION1,FRCOSTPH3,2017,9999999
REGION1,FRCOSTPH3,2018,9999999
REGION1,FRCOSTPH3,2019,9999999
REGION1,FRCOSTPH3,2020,9999999
REGION1,FRCOSTPH3,2021,9999999
REGION1,FRCOSTPH3,2022,9999999
REGION1,FRCOSTPH3,2023,0
REGION1,FRCOSTPH3,2024,0
REGION1,FRCOSTPH3,2025,0
REGION1,FRCOSTPH3,2026,0
REGION1,FRCOSTPH3,2027,0
REGION1,FRCOSTPH3,2028,0
REGION1,FRCOSTPH3,2029,0
REGION1,FRCOSTPH3,2030,0
REGION1,FRCOSTPH3,2031,0
REGION1,FRCOSTPH3,2032,0
REGION1,FRCOSTPH3,2033,0
REGION1,FRCOSTPH3,2034,0
REGION1,FRCOSTPH3,2035,0
REGION1,FRCOSTPH3,2036,0
REGION1,FRCOSTPH3,2037,0
REGION1,FRCOSTPH3,2038,0
REGION1,FRCOSTPH3,2039,0
REGION1,FRCOSTPH3,2040,0
REGION1,FRCOSTPH3,2041,0
REGION1,FRCOSTPH3,2042,0
REGION1,FRCOSTPH3,2043,0
REGION1,FRCOSTPH3,2044,0
REGION1,FRCOSTPH3,2045,0
REGION1,FRCOSTPH3,2046,0
REGION1,FRCOSTPH3,2047,0
REGION1,FRCOSTPH3,2048,0
REGION1,FRCOSTPH3,2049,0
REGION1,FRCOSTPH3,2050,0
REGION1,FRCOSTPH3,2051,0
REGION1,FRCOSTPH3,2052,0
REGION1,FRCOSTPH3,2053,0
REGION1,FRCOSTPH3,2054,0
REGION1,FRCOSTPH3,2055,0
REGION1,FRCOSTPH3,2056,0
REGION1,FRCOSTPH3,2057,0
REGION1,FRCOSTPH3,2058,0
REGION1,FRCOSTPH3,2059,0
REGION1,FRCOSTPH3,2060,0
REGION1,NLCOCHPH3,2015,45.99840615
REGION1,NLCOCHPH3,2016,0
REGION1,NLCOCHPH3,2017,0
REGION1,NLCOCHPH3,2018,0
REGION1,NLCOCHPH3,2019,0
REGION1,NLCOCHPH3,2020,0
REGION1,NLCOCHPH3,2021,9999999
REGION1,NLCOCHPH3,2022,9999999
REGION1,NLCOCHPH3,2023,9999999
REGION1,NLCOCHPH3,2024,9999999
REGION1,NLCOCHPH3,2025,9999999
REGION1,NLCOCHPH3,2026,9999999
REGION1,NLCOCHPH3,2027,9999999
REGION1,NLCOCHPH3,2028,9999999
REGION1,NLCOCHPH3,2029,9999999
REGION1,NLCOCHPH3,2030,0
REGION1,NLCOCHPH3,2031,0
REGION1,NLCOCHPH3,2032,0
REGION1,NLCOCHPH3,2033,0
REGION1,NLCOCHPH3,2034,0
REGION1,NLCOCHPH3,2035,0
REGION1,NLCOCHPH3,2036,0
REGION1,NLCOCHPH3,2037,0
REGION1,NLCOCHPH3,2038,0
REGION1,NLCOCHPH3,2039,0
REGION1,NLCOCHPH3,2040,0
REGION1,NLCOCHPH3,2041,0
REGION1,NLCOCHPH3,2042,0
REGION1,NLCOCHPH3,2043,0
REGION1,NLCOCHPH3,2044,0
REGION1,NLCOCHPH3,2045,0
REGION1,NLCOCHPH3,2046,0
REGION1,NLCOCHPH3,2047,0
REGION1,NLCOCHPH3,2048,0
REGION1,NLCOCHPH3,2049,0
REGION1,NLCOCHPH3,2050,0
REGION1,NLCOCHPH3,2051,0
REGION1,NLCOCHPH3,2052,0
REGION1,NLCOCHPH3,2053,0
REGION1,NLCOCHPH3,2054,0
