REGION,TECHNOLOGY,YEAR,VALUE
REGION1,PLBMCSPN2,2033,0.4415
REGION1,PLBMCSPN2,2034,0.497
REGION1,PLBMCSPN2,2035,0.552
REGION1,PLBMCSPN2,2036,0.6075
REGION1,PLBMCSPN2,2037,0.6625
REGION1,PLBMCSPN2,2038,0.718
REGION1,PLBMCSPN2,2039,0.773
REGION1,PLBMCSPN2,2040,1.242
REGION1,PLBMCSPN2,2041,1.32525
REGION1,PLBMCSPN2,2042,1.40775
REGION1,PLBMCSPN2,2043,1.491
REGION1,PLBMCSPN2,2044,1.5735
REGION1,PLBMCSPN2,2045,1.65675
REGION1,PLBMCSPN2,2046,2.319
REGION1,PLBMCSPN2,2047,2.429
REGION1,PLBMCSPN2,2048,2.54
REGION1,PLBMCSPN2,2049,2.65
REGION1,PLBMCSPN2,2050,2.761
REGION1,SEBMCSPN2,2015,0
REGION1,SEBMCSPN2,2016,0
REGION1,SEBMCSPN2,2017,0
REGION1,SEBMCSPN2,2018,0
REGION1,SEBMCSPN2,2019,0
REGION1,SEBMCSPN2,2020,0
REGION1,SEBMCSPN2,2021,0
REGION1,SEBMCSPN2,2022,0
REGION1,SEBMCSPN2,2023,0
REGION1,SEBMCSPN2,2024,0
REGION1,SEBMCSPN2,2025,0
REGION1,SEBMCSPN2,2026,0.047
REGION1,SEBMCSPN2,2027,0.094
REGION1,SEBMCSPN2,2028,0.1405
REGION1,SEBMCSPN2,2029,0.1875
REGION1,SEBMCSPN2,2030,0.2345
REGION1,SEBMCSPN2,2031,0.2815
REGION1,SEBMCSPN2,2032,0.3285
REGION1,SEBMCSPN2,2033,0.375
REGION1,SEBMCSPN2,2034,0.422
REGION1,SEBMCSPN2,2035,0.469
REGION1,SEBMCSPN2,2036,0.516
REGION1,SEBMCSPN2,2037,0.563
REGION1,SEBMCSPN2,2038,0.6095
REGION1,SEBMCSPN2,2039,0.6565
REGION1,SEBMCSPN2,2040,1.05525
REGION1,SEBMCSPN2,2041,1.12575
REGION1,SEBMCSPN2,2042,1.19625
REGION1,SEBMCSPN2,2043,1.266
REGION1,SEBMCSPN2,2044,1.3365
REGION1,SEBMCSPN2,2045,1.407
REGION1,SEBMCSPN2,2046,1.97
REGION1,SEBMCSPN2,2047,2.064
REGION1,SEBMCSPN2,2048,2.157
REGION1,SEBMCSPN2,2049,2.251
REGION1,SEBMCSPN2,2050,2.345
REGION1,UKBMCSPN2,2015,0
REGION1,UKBMCSPN2,2016,0
REGION1,UKBMCSPN2,2017,0
REGION1,UKBMCSPN2,2018,0
REGION1,UKBMCSPN2,2019,0
REGION1,UKBMCSPN2,2020,0
REGION1,UKBMCSPN2,2021,0
REGION1,UKBMCSPN2,2022,0
REGION1,UKBMCSPN2,2023,0
REGION1,UKBMCSPN2,2024,0
REGION1,UKBMCSPN2,2025,0
REGION1,UKBMCSPN2,2026,0.075
REGION1,UKBMCSPN2,2027,0.1495
REGION1,UKBMCSPN2,2028,0.2245
REGION1,UKBMCSPN2,2029,0.299
REGION1,UKBMCSPN2,2030,0.374
REGION1,UKBMCSPN2,2031,0.449
REGION1,UKBMCSPN2,2032,0.5235
REGION1,UKBMCSPN2,2033,0.5985
REGION1,UKBMCSPN2,2034,0.673
REGION1,UKBMCSPN2,2035,0.748
REGION1,UKBMCSPN2,2036,0.823
REGION1,UKBMCSPN2,2037,0.8975
REGION1,UKBMCSPN2,2038,0.9725
REGION1,UKBMCSPN2,2039,1.047
REGION1,UKBMCSPN2,2040,1.683
REGION1,UKBMCSPN2,2041,1.7955
REGION1,UKBMCSPN2,2042,1.90725
REGION1,UKBMCSPN2,2043,2.01975
REGION1,UKBMCSPN2,2044,2.1315
REGION1,UKBMCSPN2,2045,2.244
REGION1,UKBMCSPN2,2046,3.142
REGION1,UKBMCSPN2,2047,3.291
REGION1,UKBMCSPN2,2048,3.441
REGION1,UKBMCSPN2,2049,3.59
REGION1,UKBMCSPN2,2050,3.74
REGION1,BEOCWVPH1,2015,0
REGION1,BEOCWVPH1,2016,0
REGION1,BEOCWVPH1,2017,0
REGION1,BEOCWVPH1,2018,0
REGION1,BEOCWVPH1,2019,0
REGION1,BEOCWVPH1,2020,0
REGION1,BEOCWVPH1,2021,0
REGION1,BEOCWVPH1,2022,0
REGION1,BEOCWVPH1,2023,0
REGION1,BEOCWVPH1,2024,0
REGION1,BEOCWVPH1,2025,0
REGION1,BEOCWVPH1,2026,0
REGION1,BEOCWVPH1,2027,0
REGION1,BEOCWVPH1,2028,0
REGION1,BEOCWVPH1,2029,0
REGION1,BEOCWVPH1,2030,0.05
REGION1,BEOCWVPH1,2031,0.1475
REGION1,BEOCWVPH1,2032,0.245
REGION1,BEOCWVPH1,2033,0.3425
REGION1,BEOCWVPH1,2034,0.44
REGION1,BEOCWVPH1,2035,0.5375
REGION1,BEOCWVPH1,2036,0.635
REGION1,BEOCWVPH1,2037,0.7325
REGION1,BEOCWVPH1,2038,0.83
REGION1,BEOCWVPH1,2039,0.9275
REGION1,BEOCWVPH1,2040,1.025
REGION1,BEOCWVPH1,2041,1.1225
REGION1,BEOCWVPH1,2042,1.22
REGION1,BEOCWVPH1,2043,1.3175
REGION1,BEOCWVPH1,2044,1.415
REGION1,BEOCWVPH1,2045,1.5125
REGION1,BEOCWVPH1,2046,1.61
REGION1,BEOCWVPH1,2047,1.7075
REGION1,BEOCWVPH1,2048,1.805
REGION1,BEOCWVPH1,2049,1.9025
REGION1,BEOCWVPH1,2050,2
REGION1,BEOCWVPH1,2051,2
REGION1,BEOCWVPH1,2052,2
REGION1,BEOCWVPH1,2053,2
REGION1,BEOCWVPH1,2054,2
REGION1,BEOCWVPH1,2055,2
REGION1,BEOCWVPH1,2056,2
REGION1,BEOCWVPH1,2057,2
REGION1,BEOCWVPH1,2058,2
REGION1,BEOCWVPH1,2059,2
REGION1,BEOCWVPH1,2060,2
REGION1,DEOCWVPH1,2015,0
REGION1,DEOCWVPH1,2016,0
REGION1,DEOCWVPH1,2017,0
REGION1,DEOCWVPH1,2018,0
REGION1,DEOCWVPH1,2019,0
REGION1,DEOCWVPH1,2020,0
REGION1,DEOCWVPH1,2021,0
REGION1,DEOCWVPH1,2022,0
REGION1,DEOCWVPH1,2023,0
REGION1,DEOCWVPH1,2024,0
REGION1,DEOCWVPH1,2025,0
REGION1,DEOCWVPH1,2026,0
REGION1,DEOCWVPH1,2027,0
REGION1,DEOCWVPH1,2028,0
REGION1,DEOCWVPH1,2029,0
REGION1,DEOCWVPH1,2030,0.05
REGION1,DEOCWVPH1,2031,0.1475
REGION1,DEOCWVPH1,2032,0.245
REGION1,DEOCWVPH1,2033,0.3425
REGION1,DEOCWVPH1,2034,0.44
REGION1,DEOCWVPH1,2035,0.5375
REGION1,DEOCWVPH1,2036,0.635
REGION1,DEOCWVPH1,2037,0.7325
REGION1,DEOCWVPH1,2038,0.83
REGION1,DEOCWVPH1,2039,0.9275
REGION1,DEOCWVPH1,2040,1.025
REGION1,DEOCWVPH1,2041,1.1225
REGION1,DEOCWVPH1,2042,1.22
REGION1,DEOCWVPH1,2043,1.3175
REGION1,DEOCWVPH1,2044,1.415
REGION1,DEOCWVPH1,2045,1.5125
REGION1,DEOCWVPH1,2046,1.61
REGION1,DEOCWVPH1,2047,1.7075
REGION1,DEOCWVPH1,2048,1.805
REGION1,DEOCWVPH1,2049,1.9025
REGION1,DEOCWVPH1,2050,2
REGION1,DEOCWVPH1,2051,2
REGION1,DEOCWVPH1,2052,2
REGION1,DEOCWVPH1,2053,2
REGION1,DEOCWVPH1,2054,2
REGION1,DEOCWVPH1,2055,2
REGION1,DEOCWVPH1,2056,2
REGION1,DEOCWVPH1,2057,2
REGION1,DEOCWVPH1,2058,2
REGION1,DEOCWVPH1,2059,2
REGION1,DEOCWVPH1,2060,2
REGION1,DKOCWVPH1,2015,0.0005
REGION1,DKOCWVPH1,2016,0.0005
REGION1,DKOCWVPH1,2017,0.0005
REGION1,DKOCWVPH1,2018,0.0005
REGION1,DKOCWVPH1,2019,0.0005
REGION1,DKOCWVPH1,2020,0.0005
REGION1,DKOCWVPH1,2021,0.0005
REGION1,DKOCWVPH1,2022,0.0005
REGION1,DKOCWVPH1,2023,0.0005
REGION1,DKOCWVPH1,2024,0.0005
REGION1,DKOCWVPH1,2025,0.0005
REGION1,DKOCWVPH1,2026,0.0005
REGION1,DKOCWVPH1,2027,0.0005
REGION1,DKOCWVPH1,2028,0.0005
REGION1,DKOCWVPH1,2029,0.0005
REGION1,DKOCWVPH1,2030,0.05
REGION1,DKOCWVPH1,2031,0.1475
REGION1,DKOCWVPH1,2032,0.245
REGION1,DKOCWVPH1,2033,0.3425
REGION1,DKOCWVPH1,2034,0.44
REGION1,DKOCWVPH1,2035,0.5375
REGION1,DKOCWVPH1,2036,0.635
REGION1,DKOCWVPH1,2037,0.7325
REGION1,DKOCWVPH1,2038,0.83
REGION1,DKOCWVPH1,2039,0.9275
REGION1,DKOCWVPH1,2040,1.025
REGION1,DKOCWVPH1,2041,1.1225
REGION1,DKOCWVPH1,2042,1.22
REGION1,DKOCWVPH1,2043,1.3175
REGION1,DKOCWVPH1,2044,1.415
REGION1,DKOCWVPH1,2045,1.5125
REGION1,DKOCWVPH1,2046,1.61
REGION1,DKOCWVPH1,2047,1.7075
REGION1,DKOCWVPH1,2048,1.805
REGION1,DKOCWVPH1,2049,1.9025
REGION1,DKOCWVPH1,2050,2
REGION1,DKOCWVPH1,2051,2
REGION1,DKOCWVPH1,2052,2
REGION1,DKOCWVPH1,2053,2
REGION1,DKOCWVPH1,2054,2
REGION1,DKOCWVPH1,2055,2
REGION1,DKOCWVPH1,2056,2
REGION1,DKOCWVPH1,2057,2
REGION1,DKOCWVPH1,2058,2
REGION1,DKOCWVPH1,2059,2
REGION1,DKOCWVPH1,2060,2
REGION1,EEOCWVPH1,2015,0
REGION1,EEOCWVPH1,2016,0
REGION1,EEOCWVPH1,2017,0
REGION1,EEOCWVPH1,2018,0
REGION1,EEOCWVPH1,2019,0
REGION1,EEOCWVPH1,2020,0
REGION1,EEOCWVPH1,2021,0
REGION1,EEOCWVPH1,2022,0
REGION1,EEOCWVPH1,2023,0
REGION1,EEOCWVPH1,2024,0
REGION1,EEOCWVPH1,2025,0
REGION1,EEOCWVPH1,2026,0
REGION1,EEOCWVPH1,2027,0
REGION1,EEOCWVPH1,2028,0
REGION1,EEOCWVPH1,2029,0
REGION1,EEOCWVPH1,2030,0.05
REGION1,EEOCWVPH1,2031,0.1475
REGION1,EEOCWVPH1,2032,0.245
REGION1,EEOCWVPH1,2033,0.3425
REGION1,EEOCWVPH1,2034,0.44
REGION1,EEOCWVPH1,2035,0.5375
REGION1,EEOCWVPH1,2036,0.635
REGION1,EEOCWVPH1,2037,0.7325
REGION1,EEOCWVPH1,2038,0.83
REGION1,EEOCWVPH1,2039,0.9275
REGION1,EEOCWVPH1,2040,1.025
REGION1,EEOCWVPH1,2041,1.1225
REGION1,EEOCWVPH1,2042,1.22
REGION1,EEOCWVPH1,2043,1.3175
REGION1,EEOCWVPH1,2044,1.415
REGION1,EEOCWVPH1,2045,1.5125
REGION1,EEOCWVPH1,2046,1.61
REGION1,EEOCWVPH1,2047,1.7075
REGION1,EEOCWVPH1,2048,1.805
REGION1,EEOCWVPH1,2049,1.9025
REGION1,EEOCWVPH1,2050,2
REGION1,EEOCWVPH1,2051,2
REGION1,EEOCWVPH1,2052,2
REGION1,EEOCWVPH1,2053,2
REGION1,EEOCWVPH1,2054,2
REGION1,EEOCWVPH1,2055,2
REGION1,EEOCWVPH1,2056,2
REGION1,EEOCWVPH1,2057,2
REGION1,EEOCWVPH1,2058,2
REGION1,EEOCWVPH1,2059,2
REGION1,EEOCWVPH1,2060,2
REGION1,FIOCWVPH1,2015,0
REGION1,FIOCWVPH1,2016,0
REGION1,FIOCWVPH1,2017,0
REGION1,FIOCWVPH1,2018,0
REGION1,FIOCWVPH1,2019,0
REGION1,FIOCWVPH1,2020,0
REGION1,FIOCWVPH1,2021,0
REGION1,FIOCWVPH1,2022,0
REGION1,FIOCWVPH1,2023,0
REGION1,FIOCWVPH1,2024,0
REGION1,FIOCWVPH1,2025,0
REGION1,FIOCWVPH1,2026,0
REGION1,FIOCWVPH1,2027,0
REGION1,FIOCWVPH1,2028,0
REGION1,FIOCWVPH1,2029,0
REGION1,FIOCWVPH1,2030,0.05
REGION1,FIOCWVPH1,2031,0.1475
REGION1,FIOCWVPH1,2032,0.245
REGION1,FIOCWVPH1,2033,0.3425
REGION1,FIOCWVPH1,2034,0.44
REGION1,FIOCWVPH1,2035,0.5375
REGION1,FIOCWVPH1,2036,0.635
REGION1,FIOCWVPH1,2037,0.7325
REGION1,FIOCWVPH1,2038,0.83
REGION1,FIOCWVPH1,2039,0.9275
REGION1,FIOCWVPH1,2040,1.025
REGION1,FIOCWVPH1,2041,1.1225
REGION1,FIOCWVPH1,2042,1.22
REGION1,FIOCWVPH1,2043,1.3175
REGION1,FIOCWVPH1,2044,1.415
REGION1,FIOCWVPH1,2045,1.5125
REGION1,FIOCWVPH1,2046,1.61
REGION1,FIOCWVPH1,2047,1.7075
REGION1,FIOCWVPH1,2048,1.805
REGION1,FIOCWVPH1,2049,1.9025
REGION1,FIOCWVPH1,2050,2
REGION1,FIOCWVPH1,2051,2
REGION1,FIOCWVPH1,2052,2
REGION1,FIOCWVPH1,2053,2
REGION1,FIOCWVPH1,2054,2
REGION1,FIOCWVPH1,2055,2
REGION1,FIOCWVPH1,2056,2
REGION1,FIOCWVPH1,2057,2
REGION1,FIOCWVPH1,2058,2
REGION1,FIOCWVPH1,2059,2
REGION1,FIOCWVPH1,2060,2
REGION1,FROCWVPH1,2015,0
REGION1,FROCWVPH1,2016,0
REGION1,FROCWVPH1,2017,0
REGION1,FROCWVPH1,2018,0
REGION1,FROCWVPH1,2019,0
REGION1,FROCWVPH1,2020,0
REGION1,FROCWVPH1,2021,0
REGION1,FROCWVPH1,2022,0
REGION1,FROCWVPH1,2023,0
REGION1,FROCWVPH1,2024,0
REGION1,FROCWVPH1,2025,0
REGION1,FROCWVPH1,2026,0
REGION1,FROCWVPH1,2027,0
REGION1,FROCWVPH1,2028,0
REGION1,FROCWVPH1,2029,0
REGION1,FROCWVPH1,2030,0.05
REGION1,FROCWVPH1,2031,0.1475
REGION1,FROCWVPH1,2032,0.245
REGION1,FROCWVPH1,2033,0.3425
REGION1,FROCWVPH1,2034,0.44
REGION1,FROCWVPH1,2035,0.5375
REGION1,FROCWVPH1,2036,0.635
REGION1,FROCWVPH1,2037,0.7325
REGION1,FROCWVPH1,2038,0.83
REGION1,FROCWVPH1,2039,0.9275
REGION1,FROCWVPH1,2040,1.025
REGION1,FROCWVPH1,2041,1.1225
REGION1,FROCWVPH1,2042,1.22
REGION1,FROCWVPH1,2043,1.3175
REGION1,FROCWVPH1,2044,1.415
REGION1,FROCWVPH1,2045,1.5125
REGION1,FROCWVPH1,2046,1.61
REGION1,FROCWVPH1,2047,1.7075
REGION1,FROCWVPH1,2048,1.805
REGION1,FROCWVPH1,2049,1.9025
REGION1,FROCWVPH1,2050,2
REGION1,FROCWVPH1,2051,2
REGION1,FROCWVPH1,2052,2
REGION1,FROCWVPH1,2053,2
REGION1,FROCWVPH1,2054,2
REGION1,FROCWVPH1,2055,2
REGION1,FROCWVPH1,2056,2
REGION1,FROCWVPH1,2057,2
REGION1,FROCWVPH1,2058,2
REGION1,FROCWVPH1,2059,2
REGION1,FROCWVPH1,2060,2
REGION1,LTOCWVPH1,2015,0
REGION1,LTOCWVPH1,2016,0
REGION1,LTOCWVPH1,2017,0
REGION1,LTOCWVPH1,2018,0
REGION1,LTOCWVPH1,2019,0
REGION1,LTOCWVPH1,2020,0
REGION1,LTOCWVPH1,2021,0
REGION1,LTOCWVPH1,2022,0
REGION1,LTOCWVPH1,2023,0
REGION1,LTOCWVPH1,2024,0
REGION1,LTOCWVPH1,2025,0
REGION1,LTOCWVPH1,2026,0
REGION1,LTOCWVPH1,2027,0
REGION1,LTOCWVPH1,2028,0
REGION1,LTOCWVPH1,2029,0
REGION1,LTOCWVPH1,2030,0.05
REGION1,LTOCWVPH1,2031,0.1475
REGION1,LTOCWVPH1,2032,0.245
REGION1,LTOCWVPH1,2033,0.3425
REGION1,LTOCWVPH1,2034,0.44
REGION1,LTOCWVPH1,2035,0.5375
REGION1,LTOCWVPH1,2036,0.635
REGION1,LTOCWVPH1,2037,0.7325
REGION1,LTOCWVPH1,2038,0.83
REGION1,LTOCWVPH1,2039,0.9275
REGION1,LTOCWVPH1,2040,1.025
REGION1,LTOCWVPH1,2041,1.1225
REGION1,LTOCWVPH1,2042,1.22
REGION1,LTOCWVPH1,2043,1.3175
REGION1,LTOCWVPH1,2044,1.415
REGION1,LTOCWVPH1,2045,1.5125
REGION1,LTOCWVPH1,2046,1.61
REGION1,LTOCWVPH1,2047,1.7075
REGION1,LTOCWVPH1,2048,1.805
REGION1,LTOCWVPH1,2049,1.9025
REGION1,LTOCWVPH1,2050,2
REGION1,LTOCWVPH1,2051,2
REGION1,LTOCWVPH1,2052,2
REGION1,LTOCWVPH1,2053,2
REGION1,LTOCWVPH1,2054,2
REGION1,LTOCWVPH1,2055,2
REGION1,LTOCWVPH1,2056,2
REGION1,LTOCWVPH1,2057,2
REGION1,LTOCWVPH1,2058,2
REGION1,LTOCWVPH1,2059,2
REGION1,LTOCWVPH1,2060,2
REGION1,LVOCWVPH1,2015,0
REGION1,LVOCWVPH1,2016,0
REGION1,LVOCWVPH1,2017,0
REGION1,LVOCWVPH1,2018,0
REGION1,LVOCWVPH1,2019,0
REGION1,LVOCWVPH1,2020,0
REGION1,LVOCWVPH1,2021,0
REGION1,LVOCWVPH1,2022,0
REGION1,LVOCWVPH1,2023,0
REGION1,LVOCWVPH1,2024,0
REGION1,LVOCWVPH1,2025,0
REGION1,LVOCWVPH1,2026,0
REGION1,LVOCWVPH1,2027,0
REGION1,LVOCWVPH1,2028,0
REGION1,LVOCWVPH1,2029,0
REGION1,LVOCWVPH1,2030,0.05
REGION1,LVOCWVPH1,2031,0.1475
REGION1,LVOCWVPH1,2032,0.245
REGION1,LVOCWVPH1,2033,0.3425
REGION1,LVOCWVPH1,2034,0.44
REGION1,LVOCWVPH1,2035,0.5375
REGION1,LVOCWVPH1,2036,0.635
REGION1,LVOCWVPH1,2037,0.7325
REGION1,LVOCWVPH1,2038,0.83
REGION1,LVOCWVPH1,2039,0.9275
REGION1,LVOCWVPH1,2040,1.025
REGION1,LVOCWVPH1,2041,1.1225
REGION1,LVOCWVPH1,2042,1.22
REGION1,LVOCWVPH1,2043,1.3175
REGION1,LVOCWVPH1,2044,1.415
REGION1,LVOCWVPH1,2045,1.5125
REGION1,LVOCWVPH1,2046,1.61
REGION1,LVOCWVPH1,2047,1.7075
REGION1,LVOCWVPH1,2048,1.805
REGION1,LVOCWVPH1,2049,1.9025
REGION1,LVOCWVPH1,2050,2
REGION1,LVOCWVPH1,2051,2
REGION1,LVOCWVPH1,2052,2
REGION1,LVOCWVPH1,2053,2
REGION1,LVOCWVPH1,2054,2
REGION1,LVOCWVPH1,2055,2
REGION1,LVOCWVPH1,2056,2
REGION1,LVOCWVPH1,2057,2
REGION1,LVOCWVPH1,2058,2
REGION1,LVOCWVPH1,2059,2
REGION1,LVOCWVPH1,2060,2
REGION1,NLOCWVPH1,2015,0
REGION1,NLOCWVPH1,2016,0
REGION1,NLOCWVPH1,2017,0
REGION1,NLOCWVPH1,2018,0
REGION1,NLOCWVPH1,2019,0
REGION1,NLOCWVPH1,2020,0
REGION1,NLOCWVPH1,2021,0
REGION1,NLOCWVPH1,2022,0
REGION1,NLOCWVPH1,2023,0
REGION1,NLOCWVPH1,2024,0
REGION1,NLOCWVPH1,2025,0
REGION1,NLOCWVPH1,2026,0
REGION1,NLOCWVPH1,2027,0
REGION1,NLOCWVPH1,2028,0
REGION1,NLOCWVPH1,2029,0
REGION1,NLOCWVPH1,2030,0.05
REGION1,NLOCWVPH1,2031,0.1475
REGION1,NLOCWVPH1,2032,0.245
REGION1,NLOCWVPH1,2033,0.3425
REGION1,NLOCWVPH1,2034,0.44
REGION1,NLOCWVPH1,2035,0.5375
REGION1,NLOCWVPH1,2036,0.635
REGION1,NLOCWVPH1,2037,0.7325
REGION1,NLOCWVPH1,2038,0.83
REGION1,NLOCWVPH1,2039,0.9275
REGION1,NLOCWVPH1,2040,1.025
REGION1,NLOCWVPH1,2041,1.1225
REGION1,NLOCWVPH1,2042,1.22
REGION1,NLOCWVPH1,2043,1.3175
REGION1,NLOCWVPH1,2044,1.415
REGION1,NLOCWVPH1,2045,1.5125
REGION1,NLOCWVPH1,2046,1.61
REGION1,NLOCWVPH1,2047,1.7075
REGION1,NLOCWVPH1,2048,1.805
REGION1,NLOCWVPH1,2049,1.9025
REGION1,NLOCWVPH1,2050,2
REGION1,NLOCWVPH1,2051,2
REGION1,NLOCWVPH1,2052,2
REGION1,NLOCWVPH1,2053,2
REGION1,NLOCWVPH1,2054,2
REGION1,NLOCWVPH1,2055,2
REGION1,NLOCWVPH1,2056,2
REGION1,NLOCWVPH1,2057,2
REGION1,NLOCWVPH1,2058,2
REGION1,NLOCWVPH1,2059,2
REGION1,NLOCWVPH1,2060,2
REGION1,NOOCWVPH1,2015,0
REGION1,NOOCWVPH1,2016,0
REGION1,NOOCWVPH1,2017,0
REGION1,NOOCWVPH1,2018,0
REGION1,NOOCWVPH1,2019,0
REGION1,NOOCWVPH1,2020,0
REGION1,NOOCWVPH1,2021,0
REGION1,NOOCWVPH1,2022,0
REGION1,NOOCWVPH1,2023,0
REGION1,NOOCWVPH1,2024,0
REGION1,NOOCWVPH1,2025,0
REGION1,NOOCWVPH1,2026,0
REGION1,NOOCWVPH1,2027,0
REGION1,NOOCWVPH1,2028,0
REGION1,NOOCWVPH1,2029,0
REGION1,NOOCWVPH1,2030,0.05
REGION1,NOOCWVPH1,2031,0.1475
REGION1,NOOCWVPH1,2032,0.245
REGION1,NOOCWVPH1,2033,0.3425
REGION1,NOOCWVPH1,2034,0.44
REGION1,NOOCWVPH1,2035,0.5375
REGION1,NOOCWVPH1,2036,0.635
REGION1,NOOCWVPH1,2037,0.7325
REGION1,NOOCWVPH1,2038,0.83
REGION1,NOOCWVPH1,2039,0.9275
REGION1,NOOCWVPH1,2040,1.025
REGION1,NOOCWVPH1,2041,1.1225
REGION1,NOOCWVPH1,2042,1.22
REGION1,NOOCWVPH1,2043,1.3175
REGION1,NOOCWVPH1,2044,1.415
REGION1,NOOCWVPH1,2045,1.5125
REGION1,NOOCWVPH1,2046,1.61
REGION1,NOOCWVPH1,2047,1.7075
REGION1,NOOCWVPH1,2048,1.805
REGION1,NOOCWVPH1,2049,1.9025
REGION1,NOOCWVPH1,2050,2
REGION1,NOOCWVPH1,2051,2
REGION1,NOOCWVPH1,2052,2
REGION1,NOOCWVPH1,2053,2
REGION1,NOOCWVPH1,2054,2
REGION1,NOOCWVPH1,2055,2
REGION1,NOOCWVPH1,2056,2
REGION1,NOOCWVPH1,2057,2
REGION1,NOOCWVPH1,2058,2
REGION1,NOOCWVPH1,2059,2
REGION1,NOOCWVPH1,2060,2
REGION1,PLOCWVPH1,2015,0
REGION1,PLOCWVPH1,2016,0
REGION1,PLOCWVPH1,2017,0
REGION1,PLOCWVPH1,2018,0
REGION1,PLOCWVPH1,2019,0
REGION1,PLOCWVPH1,2020,0
REGION1,PLOCWVPH1,2021,0
REGION1,PLOCWVPH1,2022,0
REGION1,PLOCWVPH1,2023,0
REGION1,PLOCWVPH1,2024,0
REGION1,PLOCWVPH1,2025,0
REGION1,PLOCWVPH1,2026,0
REGION1,PLOCWVPH1,2027,0
REGION1,PLOCWVPH1,2028,0
REGION1,PLOCWVPH1,2029,0
REGION1,PLOCWVPH1,2030,0.05
REGION1,PLOCWVPH1,2031,0.1475
REGION1,PLOCWVPH1,2032,0.245
REGION1,PLOCWVPH1,2033,0.3425
REGION1,PLOCWVPH1,2034,0.44
REGION1,PLOCWVPH1,2035,0.5375
REGION1,PLOCWVPH1,2036,0.635
REGION1,PLOCWVPH1,2037,0.7325
REGION1,PLOCWVPH1,2038,0.83
REGION1,PLOCWVPH1,2039,0.9275
REGION1,PLOCWVPH1,2040,1.025
REGION1,PLOCWVPH1,2041,1.1225
REGION1,PLOCWVPH1,2042,1.22
REGION1,PLOCWVPH1,2043,1.3175
REGION1,PLOCWVPH1,2044,1.415
REGION1,PLOCWVPH1,2045,1.5125
REGION1,PLOCWVPH1,2046,1.61
REGION1,PLOCWVPH1,2047,1.7075
REGION1,PLOCWVPH1,2048,1.805
REGION1,PLOCWVPH1,2049,1.9025
REGION1,PLOCWVPH1,2050,2
REGION1,PLOCWVPH1,2051,2
REGION1,PLOCWVPH1,2052,2
REGION1,PLOCWVPH1,2053,2
REGION1,PLOCWVPH1,2054,2
REGION1,PLOCWVPH1,2055,2
REGION1,PLOCWVPH1,2056,2
REGION1,PLOCWVPH1,2057,2
REGION1,PLOCWVPH1,2058,2
REGION1,PLOCWVPH1,2059,2
REGION1,PLOCWVPH1,2060,2
REGION1,SEOCWVPH1,2015,0.01
REGION1,SEOCWVPH1,2016,0.01
REGION1,SEOCWVPH1,2017,0.01
REGION1,SEOCWVPH1,2018,0.01
REGION1,SEOCWVPH1,2019,0.01
REGION1,SEOCWVPH1,2020,0.01
REGION1,SEOCWVPH1,2021,0.01
REGION1,SEOCWVPH1,2022,0.01
REGION1,SEOCWVPH1,2023,0.01
REGION1,SEOCWVPH1,2024,0.01
REGION1,SEOCWVPH1,2025,0.01
REGION1,SEOCWVPH1,2026,0.01
REGION1,SEOCWVPH1,2027,0.01
REGION1,SEOCWVPH1,2028,0.01
REGION1,SEOCWVPH1,2029,0.01
REGION1,SEOCWVPH1,2030,0.05
REGION1,SEOCWVPH1,2031,0.1475
REGION1,SEOCWVPH1,2032,0.245
REGION1,SEOCWVPH1,2033,0.3425
REGION1,SEOCWVPH1,2034,0.44
REGION1,SEOCWVPH1,2035,0.5375
REGION1,SEOCWVPH1,2036,0.635
REGION1,SEOCWVPH1,2037,0.7325
REGION1,SEOCWVPH1,2038,0.83
REGION1,SEOCWVPH1,2039,0.9275
REGION1,SEOCWVPH1,2040,1.025
REGION1,SEOCWVPH1,2041,1.1225
REGION1,SEOCWVPH1,2042,1.22
REGION1,SEOCWVPH1,2043,1.3175
REGION1,SEOCWVPH1,2044,1.415
REGION1,SEOCWVPH1,2045,1.5125
REGION1,SEOCWVPH1,2046,1.61
REGION1,SEOCWVPH1,2047,1.7075
REGION1,SEOCWVPH1,2048,1.805
REGION1,SEOCWVPH1,2049,1.9025
REGION1,SEOCWVPH1,2050,2
REGION1,SEOCWVPH1,2051,2
REGION1,SEOCWVPH1,2052,2
REGION1,SEOCWVPH1,2053,2
REGION1,SEOCWVPH1,2054,2
REGION1,SEOCWVPH1,2055,2
REGION1,SEOCWVPH1,2056,2
REGION1,SEOCWVPH1,2057,2
REGION1,SEOCWVPH1,2058,2
REGION1,SEOCWVPH1,2059,2
REGION1,SEOCWVPH1,2060,2
REGION1,UKOCWVPH1,2015,0.00305
REGION1,UKOCWVPH1,2016,0.00305
REGION1,UKOCWVPH1,2017,0.00305
REGION1,UKOCWVPH1,2018,0.00305
REGION1,UKOCWVPH1,2019,0.00305
REGION1,UKOCWVPH1,2020,0.00305
REGION1,UKOCWVPH1,2021,0.00305
REGION1,UKOCWVPH1,2022,0.00305
REGION1,UKOCWVPH1,2023,0.00305
REGION1,UKOCWVPH1,2024,0.00305
REGION1,UKOCWVPH1,2025,0.00255
REGION1,UKOCWVPH1,2026,0.00255
REGION1,UKOCWVPH1,2027,0.00255
REGION1,UKOCWVPH1,2028,0.00255
