REGION,TECHNOLOGY,YEAR,VALUE
REGION1,DEELPLPH1,2050,2.2
REGION1,DEELPLPH1,2051,2.2
REGION1,DEELPLPH1,2052,2.2
REGION1,DEELPLPH1,2053,2.2
REGION1,DEELPLPH1,2054,2.2
REGION1,DEELPLPH1,2055,2.2
REGION1,DEELPLPH1,2056,2.2
REGION1,DEELPLPH1,2057,2.2
REGION1,DEELPLPH1,2058,2.2
REGION1,DEELPLPH1,2059,2.2
REGION1,DEELPLPH1,2060,2.2
REGION1,DEELSEPH1,2015,0.612
REGION1,DEELSEPH1,2016,0.611
REGION1,DEELSEPH1,2017,0.619
REGION1,DEELSEPH1,2018,0.619
REGION1,DEELSEPH1,2019,0.619
REGION1,DEELSEPH1,2020,0.619
REGION1,DEELSEPH1,2021,0.619
REGION1,DEELSEPH1,2022,0.619
REGION1,DEELSEPH1,2023,0.619
REGION1,DEELSEPH1,2024,0.619
REGION1,DEELSEPH1,2025,0.619
REGION1,DEELSEPH1,2026,0.619
REGION1,DEELSEPH1,2027,0.619
REGION1,DEELSEPH1,2028,0.619
REGION1,DEELSEPH1,2029,0.619
REGION1,DEELSEPH1,2030,0.619
REGION1,DEELSEPH1,2031,0.619
REGION1,DEELSEPH1,2032,0.619
REGION1,DEELSEPH1,2033,0.619
REGION1,DEELSEPH1,2034,0.619
REGION1,DEELSEPH1,2035,0.619
REGION1,DEELSEPH1,2036,0.619
REGION1,DEELSEPH1,2037,0.619
REGION1,DEELSEPH1,2038,0.619
REGION1,DEELSEPH1,2039,0.619
REGION1,DEELSEPH1,2040,0.619
REGION1,DEELSEPH1,2041,0.619
REGION1,DEELSEPH1,2042,0.619
REGION1,DEELSEPH1,2043,0.619
REGION1,DEELSEPH1,2044,0.619
REGION1,DEELSEPH1,2045,0.619
REGION1,DEELSEPH1,2046,0.619
REGION1,DEELSEPH1,2047,0.619
REGION1,DEELSEPH1,2048,0.619
REGION1,DEELSEPH1,2049,0.619
REGION1,DEELSEPH1,2050,0.619
REGION1,DEELSEPH1,2051,0.619
REGION1,DEELSEPH1,2052,0.619
REGION1,DEELSEPH1,2053,0.619
REGION1,DEELSEPH1,2054,0.619
REGION1,DEELSEPH1,2055,0.619
REGION1,DEELSEPH1,2056,0.619
REGION1,DEELSEPH1,2057,0.619
REGION1,DEELSEPH1,2058,0.619
REGION1,DEELSEPH1,2059,0.619
REGION1,DEELSEPH1,2060,0.619
REGION1,DEGOCVPH2,2015,0.01321
REGION1,DEGOCVPH2,2016,0.01321
REGION1,DEGOCVPH2,2017,0.01321
REGION1,DEGOCVPH2,2018,0.01321
REGION1,DEGOCVPH2,2019,0.01321
REGION1,DEGOCVPH2,2020,0.01321
REGION1,DEGOCVPH2,2021,0.01321
REGION1,DEGOCVPH2,2022,0.01321
REGION1,DEGOCVPH2,2023,0.01321
REGION1,DEGOCVPH2,2024,0.01321
REGION1,DEGOCVPH2,2025,0.01321
REGION1,DEGOCVPH2,2026,0.01321
REGION1,DEGOCVPH2,2027,0.01321
REGION1,DEGOCVPH2,2028,0.01321
REGION1,DEGOCVPH2,2029,0.01321
REGION1,DEGOCVPH2,2030,0.01321
REGION1,DEGOCVPH2,2031,0.01321
REGION1,DEGOCVPH2,2032,0.01321
REGION1,DEGOCVPH2,2033,0.01321
REGION1,DEGOCVPH2,2034,0.01321
REGION1,DEGOCVPH2,2035,0.01321
REGION1,DEGOCVPH2,2036,0.01321
REGION1,DEGOCVPH2,2037,0.01321
REGION1,DEGOCVPH2,2038,0.01321
REGION1,DEGOCVPH2,2039,0.01321
REGION1,DEGOCVPH2,2040,0.01321
REGION1,DEGOCVPH2,2041,0.01321
REGION1,DEGOCVPH2,2042,0.01321
REGION1,DEGOCVPH2,2043,0.01296
REGION1,DEGOCVPH2,2044,0.01296
REGION1,DEGOCVPH2,2045,0.01296
REGION1,DEGOCVPH2,2046,0.01296
REGION1,DEGOCVPH2,2047,0.00916
REGION1,DEGOCVPH2,2048,0.0055
REGION1,DEHFCCPH2,2015,0.195
REGION1,DEHFCCPH2,2016,0.214
REGION1,DEHFCCPH2,2017,0.206
REGION1,DEHFCCPH2,2018,0.204
REGION1,DEHFCCPH2,2019,0.204
REGION1,DEHFCCPH2,2020,0.226
REGION1,DEHFCCPH2,2021,0.22
REGION1,DEHFCCPH2,2022,0.218
REGION1,DEHFCCPH2,2023,0.188
REGION1,DEHFCCPH2,2024,0.207
REGION1,DEHFCCPH2,2025,0.194
REGION1,DEHFCCPH2,2026,0.181
REGION1,DEHFCCPH2,2027,0.168
REGION1,DEHFCCPH2,2028,0.155
REGION1,DEHFCCPH2,2029,0.142
REGION1,DEHFCCPH2,2030,0.129
REGION1,DEHFCCPH2,2031,0.116
REGION1,DEHFCCPH2,2032,0.104
REGION1,DEHFCCPH2,2033,0.091
REGION1,DEHFCCPH2,2034,0.078
REGION1,DEHFCCPH2,2035,0.065
REGION1,DEHFCCPH2,2036,0.052
REGION1,DEHFCCPH2,2037,0.039
REGION1,DEHFCCPH2,2038,0.026
REGION1,DEHFCCPH2,2039,0.013
REGION1,DEHFCCPH2,2040,0
REGION1,DEHFCHPH3,2015,1.275
REGION1,DEHFCHPH3,2016,1.395
REGION1,DEHFCHPH3,2017,1.341
REGION1,DEHFCHPH3,2018,1.329
REGION1,DEHFCHPH3,2019,1.329
REGION1,DEHFCHPH3,2020,1.475
REGION1,DEHFCHPH3,2021,1.432
REGION1,DEHFCHPH3,2022,1.424
REGION1,DEHFCHPH3,2023,1.227
REGION1,DEHFCHPH3,2024,1.349
REGION1,DEHFCHPH3,2025,1.265
REGION1,DEHFCHPH3,2026,1.18
REGION1,DEHFCHPH3,2027,1.096
REGION1,DEHFCHPH3,2028,1.012
REGION1,DEHFCHPH3,2029,0.927
REGION1,DEHFCHPH3,2030,0.843
REGION1,DEHFCHPH3,2031,0.759
REGION1,DEHFCHPH3,2032,0.675
REGION1,DEHFCHPH3,2033,0.59
REGION1,DEHFCHPH3,2034,0.506
REGION1,DEHFCHPH3,2035,0.422
REGION1,DEHFCHPH3,2036,0.337
REGION1,DEHFCHPH3,2037,0.253
REGION1,DEHFCHPH3,2038,0.169
REGION1,DEHFCHPH3,2039,0.084
REGION1,DEHFCHPH3,2040,0
REGION1,DEHFGCPH3,2015,1.231
REGION1,DEHFGCPH3,2016,1.347
REGION1,DEHFGCPH3,2017,1.296
REGION1,DEHFGCPH3,2018,1.283
REGION1,DEHFGCPH3,2019,1.283
REGION1,DEHFGCPH3,2020,1.425
REGION1,DEHFGCPH3,2021,1.383
REGION1,DEHFGCPH3,2022,1.376
REGION1,DEHFGCPH3,2023,1.185
REGION1,DEHFGCPH3,2024,1.303
REGION1,DEHFGCPH3,2025,1.222
REGION1,DEHFGCPH3,2026,1.14
REGION1,DEHFGCPH3,2027,1.059
REGION1,DEHFGCPH3,2028,0.977
REGION1,DEHFGCPH3,2029,0.896
REGION1,DEHFGCPH3,2030,0.814
REGION1,DEHFGCPH3,2031,0.733
REGION1,DEHFGCPH3,2032,0.652
REGION1,DEHFGCPH3,2033,0.57
REGION1,DEHFGCPH3,2034,0.489
REGION1,DEHFGCPH3,2035,0.407
REGION1,DEHFGCPH3,2036,0.326
REGION1,DEHFGCPH3,2037,0.244
REGION1,DEHFGCPH3,2038,0.163
REGION1,DEHFGCPH3,2039,0.081
REGION1,DEHFGCPH3,2040,0
REGION1,DEHFHPPH2,2015,0.297
REGION1,DEHFHPPH2,2016,0.325
REGION1,DEHFHPPH2,2017,0.313
REGION1,DEHFHPPH2,2018,0.31
REGION1,DEHFHPPH2,2019,0.31
REGION1,DEHFHPPH2,2020,0.344
REGION1,DEHFHPPH2,2021,0.334
REGION1,DEHFHPPH2,2022,0.332
REGION1,DEHFHPPH2,2023,0.286
REGION1,DEHFHPPH2,2024,0.315
REGION1,DEHFHPPH2,2025,0.295
REGION1,DEHFHPPH2,2026,0.276
REGION1,DEHFHPPH2,2027,0.256
REGION1,DEHFHPPH2,2028,0.236
REGION1,DEHFHPPH2,2029,0.217
REGION1,DEHFHPPH2,2030,0.197
REGION1,DEHFHPPH2,2031,0.177
REGION1,DEHFHPPH2,2032,0.158
REGION1,DEHFHPPH2,2033,0.138
REGION1,DEHFHPPH2,2034,0.118
REGION1,DEHFHPPH2,2035,0.098
REGION1,DEHFHPPH2,2036,0.079
REGION1,DEHFHPPH2,2037,0.059
REGION1,DEHFHPPH2,2038,0.039
REGION1,DEHFHPPH2,2039,0.02
REGION1,DEHFHPPH2,2040,0
REGION1,DEHFSTPH2,2015,1.198
REGION1,DEHFSTPH2,2016,1.311
REGION1,DEHFSTPH2,2017,1.261
REGION1,DEHFSTPH2,2018,1.249
REGION1,DEHFSTPH2,2019,1.249
REGION1,DEHFSTPH2,2020,1.387
REGION1,DEHFSTPH2,2021,1.346
REGION1,DEHFSTPH2,2022,1.339
REGION1,DEHFSTPH2,2023,1.153
REGION1,DEHFSTPH2,2024,1.268
REGION1,DEHFSTPH2,2025,1.189
REGION1,DEHFSTPH2,2026,1.11
REGION1,DEHFSTPH2,2027,1.03
REGION1,DEHFSTPH2,2028,0.951
REGION1,DEHFSTPH2,2029,0.872
REGION1,DEHFSTPH2,2030,0.793
REGION1,DEHFSTPH2,2031,0.713
REGION1,DEHFSTPH2,2032,0.634
REGION1,DEHFSTPH2,2033,0.555
REGION1,DEHFSTPH2,2034,0.476
REGION1,DEHFSTPH2,2035,0.396
REGION1,DEHFSTPH2,2036,0.317
REGION1,DEHFSTPH2,2037,0.238
REGION1,DEHFSTPH2,2038,0.159
REGION1,DEHFSTPH2,2039,0.079
REGION1,DEHFSTPH2,2040,0
REGION1,DEHYDMPH1,2015,4.937
REGION1,DEHYDMPH1,2016,4.937
REGION1,DEHYDMPH1,2017,4.937
REGION1,DEHYDMPH1,2018,4.937
REGION1,DEHYDMPH1,2019,4.937
REGION1,DEHYDMPH1,2020,4.937
REGION1,DEHYDMPH1,2021,4.937
REGION1,DEHYDMPH1,2022,4.937
REGION1,DEHYDMPH1,2023,4.937
REGION1,DEHYDMPH1,2024,4.937
REGION1,DEHYDMPH1,2025,4.937
REGION1,DEHYDMPH1,2026,4.937
REGION1,DEHYDMPH1,2027,4.937
REGION1,DEHYDMPH1,2028,4.937
REGION1,DEHYDMPH1,2029,4.937
REGION1,DEHYDMPH1,2030,4.937
REGION1,DEHYDMPH1,2031,4.937
REGION1,DEHYDMPH1,2032,4.937
REGION1,DEHYDMPH1,2033,4.937
REGION1,DEHYDMPH1,2034,4.937
REGION1,DEHYDMPH1,2035,4.937
REGION1,DEHYDMPH1,2036,4.937
REGION1,DEHYDMPH1,2037,4.937
REGION1,DEHYDMPH1,2038,4.937
REGION1,DEHYDMPH1,2039,4.937
REGION1,DEHYDMPH1,2040,4.937
REGION1,DEHYDMPH1,2041,4.937
REGION1,DEHYDMPH1,2042,4.937
REGION1,DEHYDMPH1,2043,4.937
REGION1,DEHYDMPH1,2044,4.937
REGION1,DEHYDMPH1,2045,4.937
REGION1,DEHYDMPH1,2046,4.937
REGION1,DEHYDMPH1,2047,4.937
REGION1,DEHYDMPH1,2048,4.937
REGION1,DEHYDMPH1,2049,4.937
REGION1,DEHYDMPH1,2050,4.937
REGION1,DEHYDMPH1,2051,4.937
REGION1,DEHYDMPH1,2052,4.937
REGION1,DEHYDMPH1,2053,4.937
REGION1,DEHYDMPH1,2054,4.937
REGION1,DEHYDMPH1,2055,4.937
REGION1,DEHYDMPH1,2056,4.937
REGION1,DEHYDMPH1,2057,4.937
REGION1,DEHYDMPH1,2058,4.937
REGION1,DEHYDMPH1,2059,4.937
REGION1,DEHYDMPH1,2060,4.937
REGION1,DEHYDMPH2,2015,0
REGION1,DEHYDMPH2,2016,0
REGION1,DEHYDMPH2,2017,0
REGION1,DEHYDMPH2,2018,0
REGION1,DEHYDMPH2,2019,0
REGION1,DEHYDMPH2,2020,0
REGION1,DEHYDMPH2,2021,0
REGION1,DEHYDMPH2,2022,0
REGION1,DEHYDMPH2,2023,0
REGION1,DEHYDMPH2,2024,1.502
REGION1,DEHYDMPH2,2025,1.502
REGION1,DEHYDMPH2,2026,1.502
REGION1,DEHYDMPH2,2027,1.502
REGION1,DEHYDMPH2,2028,1.502
REGION1,DEHYDMPH2,2029,1.502
REGION1,DEHYDMPH2,2030,1.502
REGION1,DEHYDMPH2,2031,1.502
REGION1,DEHYDMPH2,2032,1.502
REGION1,DEHYDMPH2,2033,1.502
REGION1,DEHYDMPH2,2034,1.502
REGION1,DEHYDMPH2,2035,1.502
REGION1,DEHYDMPH2,2036,1.502
REGION1,DEHYDMPH2,2037,1.502
REGION1,DEHYDMPH2,2038,1.502
REGION1,DEHYDMPH2,2039,1.502
REGION1,DEHYDMPH2,2040,1.502
REGION1,DEHYDMPH2,2041,1.502
REGION1,DEHYDMPH2,2042,1.502
REGION1,DEHYDMPH2,2043,1.502
REGION1,DEHYDMPH2,2044,1.502
REGION1,DEHYDMPH2,2045,1.502
REGION1,DEHYDMPH2,2046,1.502
REGION1,DEHYDMPH2,2047,1.502
REGION1,DEHYDMPH2,2048,1.502
REGION1,DEHYDMPH2,2049,1.502
REGION1,DEHYDMPH2,2050,1.502
REGION1,DEHYDMPH2,2051,1.502
REGION1,DEHYDMPH2,2052,1.502
REGION1,DEHYDMPH2,2053,1.502
REGION1,DEHYDMPH2,2054,1.502
REGION1,DEHYDMPH2,2055,1.502
REGION1,DEHYDMPH2,2056,1.502
REGION1,DEHYDMPH2,2057,1.502
REGION1,DEHYDMPH2,2058,1.502
REGION1,DEHYDMPH2,2059,1.502
REGION1,DEHYDMPH2,2060,1.502
REGION1,DEHYDSPH2,2015,9.4
REGION1,DEHYDSPH2,2016,9.4
REGION1,DEHYDSPH2,2017,9.4
REGION1,DEHYDSPH2,2018,9.4
REGION1,DEHYDSPH2,2019,9.4
REGION1,DEHYDSPH2,2020,9.4
REGION1,DEHYDSPH2,2021,9.4
REGION1,DEHYDSPH2,2022,9.4
REGION1,DEHYDSPH2,2023,9.4
REGION1,DEHYDSPH2,2024,9.4
REGION1,DEHYDSPH2,2025,9.4
REGION1,DEHYDSPH2,2026,9.4
REGION1,DEHYDSPH2,2027,9.4
REGION1,DEHYDSPH2,2028,9.4
REGION1,DEHYDSPH2,2029,9.4
REGION1,DEHYDSPH2,2030,9.4
REGION1,DEHYDSPH2,2031,9.4
REGION1,DEHYDSPH2,2032,9.4
REGION1,DEHYDSPH2,2033,9.4
REGION1,DEHYDSPH2,2034,9.4
REGION1,DEHYDSPH2,2035,9.4
REGION1,DEHYDSPH2,2036,9.4
REGION1,DEHYDSPH2,2037,9.4
REGION1,DEHYDSPH2,2038,9.4
REGION1,DEHYDSPH2,2039,9.4
REGION1,DEHYDSPH2,2040,9.4
REGION1,DEHYDSPH2,2041,9.4
REGION1,DEHYDSPH2,2042,9.4
REGION1,DEHYDSPH2,2043,9.4
REGION1,DEHYDSPH2,2044,9.4
REGION1,DEHYDSPH2,2045,9.4
REGION1,DEHYDSPH2,2046,9.4
REGION1,DEHYDSPH2,2047,9.4
REGION1,DEHYDSPH2,2048,9.4
REGION1,DEHYDSPH2,2049,9.4
REGION1,DEHYDSPH2,2050,9.4
REGION1,DEHYDSPH2,2051,9.4
REGION1,DEHYDSPH2,2052,9.4
REGION1,DEHYDSPH2,2053,9.4
REGION1,DEHYDSPH2,2054,9.4
REGION1,DEHYDSPH2,2055,9.4
REGION1,DEHYDSPH2,2056,9.4
REGION1,DEHYDSPH2,2057,9.4
REGION1,DEHYDSPH2,2058,9.4
REGION1,DEHYDSPH2,2059,9.4
REGION1,DEHYDSPH2,2060,9.4
REGION1,DEHYDSPH3,2015,0
REGION1,DEHYDSPH3,2016,0.1
REGION1,DEHYDSPH3,2017,0.1
REGION1,DEHYDSPH3,2018,0.4
REGION1,DEHYDSPH3,2019,0.4
REGION1,DEHYDSPH3,2020,0.3
REGION1,DEHYDSPH3,2021,0.3
REGION1,DEHYDSPH3,2022,0.3
REGION1,DEHYDSPH3,2023,0.5
REGION1,DEHYDSPH3,2024,0.5
REGION1,DEHYDSPH3,2025,0.5
REGION1,DEHYDSPH3,2026,0.5
REGION1,DEHYDSPH3,2027,0.5
REGION1,DEHYDSPH3,2028,0.5
REGION1,DEHYDSPH3,2029,0.5
REGION1,DEHYDSPH3,2030,0.5
REGION1,DEHYDSPH3,2031,0.5
REGION1,DEHYDSPH3,2032,0.5
REGION1,DEHYDSPH3,2033,0.5
REGION1,DEHYDSPH3,2034,0.5
REGION1,DEHYDSPH3,2035,0.5
REGION1,DEHYDSPH3,2036,0.5
REGION1,DEHYDSPH3,2037,0.5
REGION1,DEHYDSPH3,2038,0.5
REGION1,DEHYDSPH3,2039,0.5
REGION1,DEHYDSPH3,2040,0.5
REGION1,DEHYDSPH3,2041,0.5
REGION1,DEHYDSPH3,2042,0.5
REGION1,DEHYDSPH3,2043,0.5
REGION1,DEHYDSPH3,2044,0.5
REGION1,DEHYDSPH3,2045,0.5
REGION1,DEHYDSPH3,2046,0.5
REGION1,DEHYDSPH3,2047,0.5
REGION1,DEHYDSPH3,2048,0.5
REGION1,DEHYDSPH3,2049,0.5
REGION1,DEHYDSPH3,2050,0.5
REGION1,DEHYDSPH3,2051,0.5
REGION1,DEHYDSPH3,2052,0.5
REGION1,DEHYDSPH3,2053,0.5
REGION1,DEHYDSPH3,2054,0.5
REGION1,DEHYDSPH3,2055,0.5
REGION1,DEHYDSPH3,2056,0.5
REGION1,DEHYDSPH3,2057,0.5
REGION1,DEHYDSPH3,2058,0.5
REGION1,DEHYDSPH3,2059,0.5
REGION1,DEHYDSPH3,2060,0.5
REGION1,DENGCCPH2,2015,9.241
REGION1,DENGCCPH2,2016,9.596
REGION1,DENGCCPH2,2017,9.698
REGION1,DENGCCPH2,2018,9.818
REGION1,DENGCCPH2,2019,9.799
REGION1,DENGCCPH2,2020,10.602
REGION1,DENGCCPH2,2021,10.542
REGION1,DENGCCPH2,2022,11.161
REGION1,DENGCCPH2,2023,11.839
REGION1,DENGCCPH2,2024,11.947
REGION1,DENGCCPH2,2025,11.658
REGION1,DENGCCPH2,2026,11.369
REGION1,DENGCCPH2,2027,11.081
REGION1,DENGCCPH2,2028,10.792
REGION1,DENGCCPH2,2029,10.503
REGION1,DENGCCPH2,2030,10.214
REGION1,DENGCCPH2,2031,9.926
REGION1,DENGCCPH2,2032,9.637
REGION1,DENGCCPH2,2033,9.348
REGION1,DENGCCPH2,2034,9.059
REGION1,DENGCCPH2,2035,8.77
REGION1,DENGCCPH2,2036,8.482
REGION1,DENGCCPH2,2037,8.193
REGION1,DENGCCPH2,2038,7.904
REGION1,DENGCCPH2,2039,7.615
REGION1,DENGCCPH2,2040,7.327
REGION1,DENGCCPH2,2041,6.864
REGION1,DENGCCPH2,2042,6.402
REGION1,DENGCCPH2,2043,5.94
REGION1,DENGCCPH2,2044,5.478
REGION1,DENGCCPH2,2045,5.016
REGION1,DENGCCPH2,2046,4.554
REGION1,DENGCCPH2,2047,4.092
REGION1,DENGCCPH2,2048,3.63
REGION1,DENGCCPH2,2049,3.168
REGION1,DENGCCPH2,2050,2.706
REGION1,DENGCHPH3,2015,10.026
REGION1,DENGCHPH3,2016,10.411
REGION1,DENGCHPH3,2017,10.522
REGION1,DENGCHPH3,2018,10.652
REGION1,DENGCHPH3,2019,10.631
REGION1,DENGCHPH3,2020,11.503
REGION1,DENGCHPH3,2021,11.437
REGION1,DENGCHPH3,2022,12.108
REGION1,DENGCHPH3,2023,12.844
REGION1,DENGCHPH3,2024,12.962
REGION1,DENGCHPH3,2025,12.649
REGION1,DENGCHPH3,2026,12.335
REGION1,DENGCHPH3,2027,12.022
REGION1,DENGCHPH3,2028,11.709
REGION1,DENGCHPH3,2029,11.395
REGION1,DENGCHPH3,2030,11.082
REGION1,DENGCHPH3,2031,10.769
REGION1,DENGCHPH3,2032,10.456
REGION1,DENGCHPH3,2033,10.142
REGION1,DENGCHPH3,2034,9.829
REGION1,DENGCHPH3,2035,9.516
REGION1,DENGCHPH3,2036,9.202
REGION1,DENGCHPH3,2037,8.889
REGION1,DENGCHPH3,2038,8.576
REGION1,DENGCHPH3,2039,8.262
REGION1,DENGCHPH3,2040,7.949
REGION1,DENGCHPH3,2041,7.448
REGION1,DENGCHPH3,2042,6.946
REGION1,DENGCHPH3,2043,6.445
REGION1,DENGCHPH3,2044,5.944
REGION1,DENGCHPH3,2045,5.443
REGION1,DENGCHPH3,2046,4.941
REGION1,DENGCHPH3,2047,4.44
REGION1,DENGCHPH3,2048,3.939
REGION1,DENGCHPH3,2049,3.437
REGION1,DENGCHPH3,2050,2.936
REGION1,DENGFCFH1,2015,0.003198
REGION1,DENGFCFH1,2016,0.003198
REGION1,DENGFCFH1,2017,0.003198
REGION1,DENGFCFH1,2018,0.003198
REGION1,DENGFCFH1,2019,0.003198
REGION1,DENGFCFH1,2020,0.003198
REGION1,DENGFCFH1,2021,0.003198
REGION1,DENGFCFH1,2022,0.003198
REGION1,DENGFCFH1,2023,0.003198
REGION1,DENGFCFH1,2024,0.000495
REGION1,DENGGCPH2,2015,1.021
REGION1,DENGGCPH2,2016,1.06
REGION1,DENGGCPH2,2017,1.072
REGION1,DENGGCPH2,2018,1.085
REGION1,DENGGCPH2,2019,1.083
REGION1,DENGGCPH2,2020,1.171
REGION1,DENGGCPH2,2021,1.165
REGION1,DENGGCPH2,2022,1.233
REGION1,DENGGCPH2,2023,1.308
REGION1,DENGGCPH2,2024,1.32
REGION1,DENGGCPH2,2025,1.288
REGION1,DENGGCPH2,2026,1.256
REGION1,DENGGCPH2,2027,1.224
REGION1,DENGGCPH2,2028,1.192
REGION1,DENGGCPH2,2029,1.16
REGION1,DENGGCPH2,2030,1.129
REGION1,DENGGCPH2,2031,1.097
REGION1,DENGGCPH2,2032,1.065
REGION1,DENGGCPH2,2033,1.033
REGION1,DENGGCPH2,2034,1.001
REGION1,DENGGCPH2,2035,0.969
REGION1,DENGGCPH2,2036,0.937
REGION1,DENGGCPH2,2037,0.905
REGION1,DENGGCPH2,2038,0.873
REGION1,DENGGCPH2,2039,0.841
REGION1,DENGGCPH2,2040,0.81
REGION1,DENGGCPH2,2041,0.758
REGION1,DENGGCPH2,2042,0.707
REGION1,DENGGCPH2,2043,0.656
REGION1,DENGGCPH2,2044,0.605
REGION1,DENGGCPH2,2045,0.554
REGION1,DENGGCPH2,2046,0.503
REGION1,DENGGCPH2,2047,0.452
REGION1,DENGGCPH2,2048,0.401
REGION1,DENGGCPH2,2049,0.35
REGION1,DENGGCPH2,2050,0.299
REGION1,DENGHPFH1,2015,1.088
REGION1,DENGHPFH1,2016,1.13
REGION1,DENGHPFH1,2017,1.142
REGION1,DENGHPFH1,2018,1.156
REGION1,DENGHPFH1,2019,1.154
REGION1,DENGHPFH1,2020,1.248
REGION1,DENGHPFH1,2021,1.241
REGION1,DENGHPFH1,2022,1.314
REGION1,DENGHPFH1,2023,1.394
REGION1,DENGHPFH1,2024,1.407
REGION1,DENGHPFH1,2025,1.373
REGION1,DENGHPFH1,2026,1.339
REGION1,DENGHPFH1,2027,1.305
REGION1,DENGHPFH1,2028,1.271
REGION1,DENGHPFH1,2029,1.237
REGION1,DENGHPFH1,2030,1.203
REGION1,DENGHPFH1,2031,1.169
REGION1,DENGHPFH1,2032,1.135
REGION1,DENGHPFH1,2033,1.101
REGION1,DENGHPFH1,2034,1.067
REGION1,DENGHPFH1,2035,1.033
REGION1,DENGHPFH1,2036,0.999
REGION1,DENGHPFH1,2037,0.965
REGION1,DENGHPFH1,2038,0.931
REGION1,DENGHPFH1,2039,0.897
REGION1,DENGHPFH1,2040,0.863
REGION1,DENGHPFH1,2041,0.809
REGION1,DENGHPFH1,2042,0.754
REGION1,DENGHPFH1,2043,0.7
REGION1,DENGHPFH1,2044,0.645
REGION1,DENGHPFH1,2045,0.591
REGION1,DENGHPFH1,2046,0.537
REGION1,DENGHPFH1,2047,0.482
REGION1,DENGHPFH1,2048,0.428
REGION1,DENGHPFH1,2049,0.373
REGION1,DENGHPFH1,2050,0.319
REGION1,DENGSTPH2,2015,6.983
REGION1,DENGSTPH2,2016,7.251
REGION1,DENGSTPH2,2017,7.328
REGION1,DENGSTPH2,2018,7.419
REGION1,DENGSTPH2,2019,7.405
REGION1,DENGSTPH2,2020,8.011
REGION1,DENGSTPH2,2021,7.966
REGION1,DENGSTPH2,2022,8.434
REGION1,DENGSTPH2,2023,8.946
REGION1,DENGSTPH2,2024,9.028
REGION1,DENGSTPH2,2025,8.81
REGION1,DENGSTPH2,2026,8.592
REGION1,DENGSTPH2,2027,8.373
REGION1,DENGSTPH2,2028,8.155
REGION1,DENGSTPH2,2029,7.937
REGION1,DENGSTPH2,2030,7.719
REGION1,DENGSTPH2,2031,7.5
REGION1,DENGSTPH2,2032,7.282
REGION1,DENGSTPH2,2033,7.064
REGION1,DENGSTPH2,2034,6.846
REGION1,DENGSTPH2,2035,6.628
REGION1,DENGSTPH2,2036,6.409
REGION1,DENGSTPH2,2037,6.191
REGION1,DENGSTPH2,2038,5.973
REGION1,DENGSTPH2,2039,5.755
REGION1,DENGSTPH2,2040,5.537
REGION1,DENGSTPH2,2041,5.187
REGION1,DENGSTPH2,2042,4.838
REGION1,DENGSTPH2,2043,4.489
REGION1,DENGSTPH2,2044,4.14
REGION1,DENGSTPH2,2045,3.791
REGION1,DENGSTPH2,2046,3.442
REGION1,DENGSTPH2,2047,3.092
REGION1,DENGSTPH2,2048,2.743
REGION1,DENGSTPH2,2049,2.394
REGION1,DENGSTPH2,2050,2.045
REGION1,DENUG2PH3,2015,10.799
REGION1,DENUG2PH3,2016,10.799
REGION1,DENUG2PH3,2017,9.515
REGION1,DENUG2PH3,2018,9.515
REGION1,DENUG2PH3,2019,8.113
REGION1,DENUG2PH3,2020,8.113
REGION1,DENUG2PH3,2021,4.055
REGION1,DENUG2PH3,2022,4.055
REGION1,DESODIFH1,2015,0.005784
REGION1,DESODIFH1,2016,0.005784
REGION1,DESODIFH1,2017,0.005784
REGION1,DESODIFH1,2018,0.005784
REGION1,DESODIFH1,2019,0.005784
REGION1,DESODIFH1,2020,0.005784
REGION1,DESODIFH1,2021,0.005784
REGION1,DESODIFH1,2022,0.005784
REGION1,DESODIFH1,2023,0.005764
REGION1,DESODIFH1,2024,0.005016
REGION1,DESODIFH1,2025,0.004302
REGION1,DESODIFH1,2026,0.003725
REGION1,DESODIFH1,2027,0.003414
REGION1,DESODIFH1,2028,0.002025
REGION1,DESODIFH1,2029,0.001782
REGION1,DESODIFH1,2030,0.001673
REGION1,DESODIFH1,2031,0.001475
REGION1,DESODIFH1,2032,0.001256
REGION1,DESODIFH1,2033,0.000897
REGION1,DESODIFH1,2034,0.00073
REGION1,DESODIFH1,2035,0.000394
REGION1,DESODIFH1,2036,0.000394
REGION1,DESODIFH1,2037,0.0002
REGION1,DESOUTPH2,2015,39.216
REGION1,DESOUTPH2,2016,40.679
REGION1,DESOUTPH2,2017,42.293
REGION1,DESOUTPH2,2018,45.207
REGION1,DESOUTPH2,2019,48.864
REGION1,DESOUTPH2,2020,54.36
REGION1,DESOUTPH2,2021,60.079
REGION1,DESOUTPH2,2022,67.563
REGION1,DESOUTPH2,2023,82.692
REGION1,DESOUTPH2,2024,99.787
REGION1,DESOUTPH2,2025,99.787
REGION1,DESOUTPH2,2026,99.787
REGION1,DESOUTPH2,2027,99.787
REGION1,DESOUTPH2,2028,99.787
REGION1,DESOUTPH2,2029,99.787
REGION1,DESOUTPH2,2030,99.787
REGION1,DESOUTPH2,2031,99.787
REGION1,DESOUTPH2,2032,99.787
REGION1,DESOUTPH2,2033,99.787
REGION1,DESOUTPH2,2034,99.787
REGION1,DESOUTPH2,2035,99.787
REGION1,DESOUTPH2,2036,89.983
